Date,Region,Cases,Deaths
2020-03-22,RN,9,0
2020-03-23,RN,13,0
2020-03-24,RN,13,0
2020-03-25,RN,14,0
2020-03-26,RN,19,0
2020-03-27,RN,28,0
2020-03-28,RN,45,0
2020-03-29,RN,68,1
2020-03-30,RN,77,1
2020-03-31,RN,82,1
2020-04-1,RN,92,2
2020-04-2,RN,105,2
2020-04-3,RN,176,4
2020-04-4,RN,212,5
2020-04-5,RN,242,7
2020-04-6,RN,246,7
2020-04-7,RN,254,8
2020-04-8,RN,261,11
2020-04-9,RN,261,11
2020-04-10,RN,263,11
2020-04-11,RN,289,13
2020-04-12,RN,302,15
2020-04-13,RN,339,17
2020-04-14,RN,376,18
2020-04-15,RN,399,19
2020-04-16,RN,400,20
2020-04-17,RN,463,23
2020-04-18,RN,516,24
2020-04-19,RN,531,25
2020-04-20,RN,595,27
2020-04-21,RN,608,28
2020-04-22,RN,646,29
2020-04-23,RN,708,34
2020-04-24,RN,754,38
2020-04-25,RN,781,40
2020-04-26,RN,825,44
2020-04-27,RN,832,45
2020-04-28,RN,857,48
2020-04-29,RN,1086,53
2020-04-30,RN,1177,56
2020-05-1,RN,1297,56
2020-05-2,RN,1366,59
2020-01-30,PB,0,0
2020-01-31,PB,0,0
2020-02-1,PB,0,0
2020-02-2,PB,0,0
2020-02-3,PB,0,0
2020-02-4,PB,0,0
2020-02-5,PB,0,0
2020-02-6,PB,0,0
2020-02-7,PB,0,0
2020-02-8,PB,0,0
2020-02-9,PB,0,0
2020-02-10,PB,0,0
2020-02-11,PB,0,0
2020-02-12,PB,0,0
2020-02-13,PB,0,0
2020-02-14,PB,0,0
2020-02-15,PB,0,0
2020-02-16,PB,0,0
2020-02-17,PB,0,0
2020-02-18,PB,0,0
2020-02-19,PB,0,0
2020-02-20,PB,0,0
2020-02-21,PB,0,0
2020-02-22,PB,0,0
2020-02-23,PB,0,0
2020-02-24,PB,0,0
2020-02-25,PB,0,0
2020-02-26,PB,0,0
2020-02-27,PB,0,0
2020-02-28,PB,0,0
2020-02-29,PB,0,0
2020-03-1,PB,0,0
2020-03-2,PB,0,0
2020-03-3,PB,0,0
2020-03-4,PB,0,0
2020-03-5,PB,0,0
2020-03-6,PB,0,0
2020-03-7,PB,0,0
2020-03-8,PB,0,0
2020-03-9,PB,0,0
2020-03-10,PB,0,0
2020-03-11,PB,0,0
2020-03-12,PB,0,0
2020-03-13,PB,0,0
2020-03-14,PB,0,0
2020-03-15,PB,0,0
2020-03-16,PB,0,0
2020-03-17,PB,0,0
2020-03-18,PB,0,0
2020-03-19,PB,1,0
2020-03-20,PB,1,0
2020-03-21,PB,1,0
2020-03-22,PB,1,0
2020-03-23,PB,2,0
2020-03-24,PB,3,0
2020-03-25,PB,3,0
2020-03-26,PB,5,0
2020-03-27,PB,9,0
2020-03-28,PB,14,0
2020-03-29,PB,14,0
2020-03-30,PB,15,0
2020-03-31,PB,17,0
2020-04-1,PB,20,1
2020-04-2,PB,21,1
2020-04-3,PB,29,1
2020-04-4,PB,32,2
2020-04-5,PB,34,4
2020-04-6,PB,35,4
2020-04-7,PB,36,4
2020-04-8,PB,41,4
2020-04-9,PB,55,7
2020-04-10,PB,79,11
2020-04-11,PB,85,11
2020-04-12,PB,101,13
2020-04-13,PB,111,13
2020-04-14,PB,136,16
2020-04-15,PB,151,21
2020-04-16,PB,165,24
2020-04-17,PB,195,26
2020-04-18,PB,205,26
2020-04-19,PB,236,29
2020-04-20,PB,245,32
2020-04-21,PB,263,33
2020-04-22,PB,301,39
2020-04-23,PB,345,40
2020-04-24,PB,386,44
2020-04-25,PB,447,46
2020-04-26,PB,499,49
2020-04-27,PB,543,50
2020-04-28,PB,633,53
2020-04-29,PB,699,58
2020-04-30,PB,814,62
2020-05-1,PB,926,67
2020-05-2,PB,1034,74
2020-01-30,PE,0,0
2020-01-31,PE,0,0
2020-02-1,PE,0,0
2020-02-2,PE,0,0
2020-02-3,PE,0,0
2020-02-4,PE,0,0
2020-02-5,PE,0,0
2020-02-6,PE,0,0
2020-02-7,PE,0,0
2020-02-8,PE,0,0
2020-02-9,PE,0,0
2020-02-10,PE,0,0
2020-02-11,PE,0,0
2020-02-12,PE,0,0
2020-02-13,PE,0,0
2020-02-14,PE,0,0
2020-02-15,PE,0,0
2020-02-16,PE,0,0
2020-02-17,PE,0,0
2020-02-18,PE,0,0
2020-02-19,PE,0,0
2020-02-20,PE,0,0
2020-02-21,PE,0,0
2020-02-22,PE,0,0
2020-02-23,PE,0,0
2020-02-24,PE,0,0
2020-02-25,PE,0,0
2020-02-26,PE,0,0
2020-02-27,PE,0,0
2020-02-28,PE,0,0
2020-02-29,PE,0,0
2020-03-1,PE,0,0
2020-03-2,PE,0,0
2020-03-3,PE,0,0
2020-03-4,PE,0,0
2020-03-5,PE,0,0
2020-03-6,PE,0,0
2020-03-7,PE,0,0
2020-03-8,PE,0,0
2020-03-9,PE,0,0
2020-03-10,PE,0,0
2020-03-11,PE,0,0
2020-03-12,PE,2,0
2020-03-13,PE,2,0
2020-03-14,PE,2,0
2020-03-15,PE,2,0
2020-03-16,PE,2,0
2020-03-17,PE,16,0
2020-03-18,PE,16,0
2020-03-19,PE,28,0
2020-03-20,PE,30,0
2020-03-21,PE,30,0
2020-03-22,PE,37,0
2020-03-23,PE,42,0
2020-03-24,PE,42,0
2020-03-25,PE,46,1
2020-03-26,PE,48,3
2020-03-27,PE,56,4
2020-03-28,PE,68,5
2020-03-29,PE,73,5
2020-03-30,PE,78,6
2020-03-31,PE,87,6
2020-04-1,PE,95,8
2020-04-2,PE,106,9
2020-04-3,PE,136,10
2020-04-4,PE,176,14
2020-04-5,PE,201,21
2020-04-6,PE,223,30
2020-04-7,PE,352,34
2020-04-8,PE,401,46
2020-04-9,PE,555,56
2020-04-10,PE,684,65
2020-04-11,PE,816,72
2020-04-12,PE,960,85
2020-04-13,PE,1154,102
2020-04-14,PE,1284,115
2020-04-15,PE,1484,143
2020-04-16,PE,1683,160
2020-04-17,PE,2006,186
2020-04-18,PE,2193,205
2020-04-19,PE,2459,216
2020-04-20,PE,2690,234
2020-04-21,PE,2908,260
2020-04-22,PE,3298,282
2020-04-23,PE,3519,312
2020-04-24,PE,3999,352
2020-04-25,PE,4507,381
2020-04-26,PE,4898,415
2020-04-27,PE,5358,450
2020-04-28,PE,5724,508
2020-04-29,PE,6194,538
2020-04-30,PE,6876,565
2020-05-1,PE,7334,603
2020-05-2,PE,8145,628
2020-01-30,AL,0,0
2020-01-31,AL,0,0
2020-02-1,AL,0,0
2020-02-2,AL,0,0
2020-02-3,AL,0,0
2020-02-4,AL,0,0
2020-02-5,AL,0,0
2020-02-6,AL,0,0
2020-02-7,AL,0,0
2020-02-8,AL,0,0
2020-02-9,AL,0,0
2020-02-10,AL,0,0
2020-02-11,AL,0,0
2020-02-12,AL,0,0
2020-02-13,AL,0,0
2020-02-14,AL,0,0
2020-02-15,AL,0,0
2020-02-16,AL,0,0
2020-02-17,AL,0,0
2020-02-18,AL,0,0
2020-02-19,AL,0,0
2020-02-20,AL,0,0
2020-02-21,AL,0,0
2020-02-22,AL,0,0
2020-02-23,AL,0,0
2020-02-24,AL,0,0
2020-02-25,AL,0,0
2020-02-26,AL,0,0
2020-02-27,AL,0,0
2020-02-28,AL,0,0
2020-02-29,AL,0,0
2020-03-1,AL,0,0
2020-03-2,AL,0,0
2020-03-3,AL,0,0
2020-03-4,AL,0,0
2020-03-5,AL,0,0
2020-03-6,AL,0,0
2020-03-7,AL,0,0
2020-03-8,AL,1,0
2020-03-9,AL,1,0
2020-03-10,AL,1,0
2020-03-11,AL,1,0
2020-03-12,AL,1,0
2020-03-13,AL,1,0
2020-03-14,AL,1,0
2020-03-15,AL,1,0
2020-03-16,AL,1,0
2020-03-17,AL,1,0
2020-03-18,AL,1,0
2020-03-19,AL,4,0
2020-03-20,AL,5,0
2020-03-21,AL,7,0
2020-03-22,AL,7,0
2020-03-23,AL,7,0
2020-03-24,AL,9,0
2020-03-25,AL,11,0
2020-03-26,AL,11,0
2020-03-27,AL,11,0
2020-03-28,AL,14,0
2020-03-29,AL,17,0
2020-03-30,AL,17,0
2020-03-31,AL,18,1
2020-04-1,AL,18,1
2020-04-2,AL,18,1
2020-04-3,AL,22,2
2020-04-4,AL,23,2
2020-04-5,AL,28,2
2020-04-6,AL,31,2
2020-04-7,AL,32,2
2020-04-8,AL,37,2
2020-04-9,AL,37,3
2020-04-10,AL,45,3
2020-04-11,AL,48,3
2020-04-12,AL,48,3
2020-04-13,AL,50,3
2020-04-14,AL,72,4
2020-04-15,AL,82,5
2020-04-16,AL,89,5
2020-04-17,AL,110,7
2020-04-18,AL,132,7
2020-04-19,AL,159,15
2020-04-20,AL,171,18
2020-04-21,AL,210,19
2020-04-22,AL,243,20
2020-04-23,AL,324,22
2020-04-24,AL,413,27
2020-04-25,AL,501,29
2020-04-26,AL,554,32
2020-04-27,AL,643,34
2020-04-28,AL,777,36
2020-04-29,AL,957,41
2020-04-30,AL,1044,47
2020-05-1,AL,1226,53
2020-05-2,AL,1372,58
2020-01-30,SE,0,0
2020-01-31,SE,0,0
2020-02-1,SE,0,0
2020-02-2,SE,0,0
2020-02-3,SE,0,0
2020-02-4,SE,0,0
2020-02-5,SE,0,0
2020-02-6,SE,0,0
2020-02-7,SE,0,0
2020-02-8,SE,0,0
2020-02-9,SE,0,0
2020-02-10,SE,0,0
2020-02-11,SE,0,0
2020-02-12,SE,0,0
2020-02-13,SE,0,0
2020-02-14,SE,0,0
2020-02-15,SE,0,0
2020-02-16,SE,0,0
2020-02-17,SE,0,0
2020-02-18,SE,0,0
2020-02-19,SE,0,0
2020-02-20,SE,0,0
2020-02-21,SE,0,0
2020-02-22,SE,0,0
2020-02-23,SE,0,0
2020-02-24,SE,0,0
2020-02-25,SE,0,0
2020-02-26,SE,0,0
2020-02-27,SE,0,0
2020-02-28,SE,0,0
2020-02-29,SE,0,0
2020-03-1,SE,0,0
2020-03-2,SE,0,0
2020-03-3,SE,0,0
2020-03-4,SE,0,0
2020-03-5,SE,0,0
2020-03-6,SE,0,0
2020-03-7,SE,0,0
2020-03-8,SE,0,0
2020-03-9,SE,0,0
2020-03-10,SE,0,0
2020-03-11,SE,0,0
2020-03-12,SE,0,0
2020-03-13,SE,0,0
2020-03-14,SE,0,0
2020-03-15,SE,1,0
2020-03-16,SE,1,0
2020-03-17,SE,4,0
2020-03-18,SE,5,0
2020-03-19,SE,6,0
2020-03-20,SE,6,0
2020-03-21,SE,10,0
2020-03-22,SE,10,0
2020-03-23,SE,10,0
2020-03-24,SE,15,0
2020-03-25,SE,16,0
2020-03-26,SE,16,0
2020-03-27,SE,16,0
2020-03-28,SE,16,0
2020-03-29,SE,16,0
2020-03-30,SE,16,0
2020-03-31,SE,19,0
2020-04-1,SE,20,0
2020-04-2,SE,23,2
2020-04-3,SE,25,2
2020-04-4,SE,27,2
2020-04-5,SE,32,3
2020-04-6,SE,32,4
2020-04-7,SE,36,4
2020-04-8,SE,36,4
2020-04-9,SE,39,4
2020-04-10,SE,42,4
2020-04-11,SE,42,4
2020-04-12,SE,44,4
2020-04-13,SE,44,4
2020-04-14,SE,45,4
2020-04-15,SE,46,4
2020-04-16,SE,48,4
2020-04-17,SE,53,4
2020-04-18,SE,71,5
2020-04-19,SE,83,5
2020-04-20,SE,86,5
2020-04-21,SE,92,5
2020-04-22,SE,117,7
2020-04-23,SE,124,8
2020-04-24,SE,144,8
2020-04-25,SE,153,9
2020-04-26,SE,159,9
2020-04-27,SE,197,10
2020-04-28,SE,280,11
2020-04-29,SE,337,12
2020-04-30,SE,447,12
2020-05-1,SE,517,14
2020-05-2,SE,601,14
2020-01-30,BA,0,0
2020-01-31,BA,0,0
2020-02-1,BA,0,0
2020-02-2,BA,0,0
2020-02-3,BA,0,0
2020-02-4,BA,0,0
2020-02-5,BA,0,0
2020-02-6,BA,0,0
2020-02-7,BA,0,0
2020-02-8,BA,0,0
2020-02-9,BA,0,0
2020-02-10,BA,0,0
2020-02-11,BA,0,0
2020-02-12,BA,0,0
2020-02-13,BA,0,0
2020-02-14,BA,0,0
2020-02-15,BA,0,0
2020-02-16,BA,0,0
2020-02-17,BA,0,0
2020-02-18,BA,0,0
2020-02-19,BA,0,0
2020-02-20,BA,0,0
2020-02-21,BA,0,0
2020-02-22,BA,0,0
2020-02-23,BA,0,0
2020-02-24,BA,0,0
2020-02-25,BA,0,0
2020-02-26,BA,0,0
2020-02-27,BA,0,0
2020-02-28,BA,0,0
2020-02-29,BA,0,0
2020-03-1,BA,0,0
2020-03-2,BA,0,0
2020-03-3,BA,0,0
2020-03-4,BA,0,0
2020-03-5,BA,0,0
2020-03-6,BA,1,0
2020-03-7,BA,2,0
2020-03-8,BA,2,0
2020-03-9,BA,2,0
2020-03-10,BA,2,0
2020-03-11,BA,2,0
2020-03-12,BA,2,0
2020-03-13,BA,2,0
2020-03-14,BA,2,0
2020-03-15,BA,2,0
2020-03-16,BA,2,0
2020-03-17,BA,3,0
2020-03-18,BA,3,0
2020-03-19,BA,30,0
2020-03-20,BA,33,0
2020-03-21,BA,41,0
2020-03-22,BA,49,0
2020-03-23,BA,63,0
2020-03-24,BA,76,0
2020-03-25,BA,84,0
2020-03-26,BA,104,0
2020-03-27,BA,115,0
2020-03-28,BA,127,0
2020-03-29,BA,154,1
2020-03-30,BA,176,1
2020-03-31,BA,213,2
2020-04-1,BA,246,2
2020-04-2,BA,267,3
2020-04-3,BA,282,5
2020-04-4,BA,332,7
2020-04-5,BA,401,9
2020-04-6,BA,431,10
2020-04-7,BA,456,12
2020-04-8,BA,497,15
2020-04-9,BA,559,19
2020-04-10,BA,604,19
2020-04-11,BA,635,21
2020-04-12,BA,673,21
2020-04-13,BA,723,22
2020-04-14,BA,759,22
2020-04-15,BA,807,27
2020-04-16,BA,951,30
2020-04-17,BA,1059,36
2020-04-18,BA,1193,37
2020-04-19,BA,1230,45
2020-04-20,BA,1341,46
2020-04-21,BA,1489,47
2020-04-22,BA,1644,50
2020-04-23,BA,1789,59
2020-04-24,BA,1962,64
2020-04-25,BA,2081,70
2020-04-26,BA,2209,73
2020-04-27,BA,2354,76
2020-04-28,BA,2540,86
2020-04-29,BA,2646,96
2020-04-30,BA,2851,104
2020-05-1,BA,3085,117
2020-05-2,BA,3315,123
2020-01-30,MG,0,0
2020-01-31,MG,0,0
2020-02-1,MG,0,0
2020-02-2,MG,0,0
2020-02-3,MG,0,0
2020-02-4,MG,0,0
2020-02-5,MG,0,0
2020-02-6,MG,0,0
2020-02-7,MG,0,0
2020-02-8,MG,0,0
2020-02-9,MG,0,0
2020-02-10,MG,0,0
2020-02-11,MG,0,0
2020-02-12,MG,0,0
2020-02-13,MG,0,0
2020-02-14,MG,0,0
2020-02-15,MG,0,0
2020-02-16,MG,0,0
2020-02-17,MG,0,0
2020-02-18,MG,0,0
2020-02-19,MG,0,0
2020-02-20,MG,0,0
2020-02-21,MG,0,0
2020-02-22,MG,0,0
2020-02-23,MG,0,0
2020-02-24,MG,0,0
2020-02-25,MG,0,0
2020-02-26,MG,0,0
2020-02-27,MG,0,0
2020-02-28,MG,0,0
2020-02-29,MG,0,0
2020-03-1,MG,0,0
2020-03-2,MG,0,0
2020-03-3,MG,0,0
2020-03-4,MG,0,0
2020-03-5,MG,0,0
2020-03-6,MG,0,0
2020-03-7,MG,0,0
2020-03-8,MG,1,0
2020-03-9,MG,1,0
2020-03-10,MG,1,0
2020-03-11,MG,1,0
2020-03-12,MG,1,0
2020-03-13,MG,2,0
2020-03-14,MG,2,0
2020-03-15,MG,2,0
2020-03-16,MG,5,0
2020-03-17,MG,7,0
2020-03-18,MG,15,0
2020-03-19,MG,29,0
2020-03-20,MG,35,0
2020-03-21,MG,38,0
2020-03-22,MG,83,0
2020-03-23,MG,128,0
2020-03-24,MG,130,0
2020-03-25,MG,133,0
2020-03-26,MG,153,0
2020-03-27,MG,189,0
2020-03-28,MG,205,0
2020-03-29,MG,231,0
2020-03-30,MG,261,1
2020-03-31,MG,275,2
2020-04-1,MG,314,3
2020-04-2,MG,370,4
2020-04-3,MG,397,6
2020-04-4,MG,430,6
2020-04-5,MG,498,6
2020-04-6,MG,525,9
2020-04-7,MG,559,11
2020-04-8,MG,614,14
2020-04-9,MG,655,15
2020-04-10,MG,698,17
2020-04-11,MG,750,17
2020-04-12,MG,806,20
2020-04-13,MG,815,23
2020-04-14,MG,884,27
2020-04-15,MG,903,30
2020-04-16,MG,958,33
2020-04-17,MG,1021,35
2020-04-18,MG,1077,39
2020-04-19,MG,1154,39
2020-04-20,MG,1189,41
2020-04-21,MG,1230,44
2020-04-22,MG,1283,47
2020-04-23,MG,1308,51
2020-04-24,MG,1419,54
2020-04-25,MG,1481,58
2020-04-26,MG,1548,61
2020-04-27,MG,1586,62
2020-04-28,MG,1649,71
2020-04-29,MG,1758,80
2020-04-30,MG,1827,82
2020-05-1,MG,1935,88
2020-05-2,MG,2023,88
2020-01-30,ES,0,0
2020-01-31,ES,0,0
2020-02-1,ES,0,0
2020-02-2,ES,0,0
2020-02-3,ES,0,0
2020-02-4,ES,0,0
2020-02-5,ES,0,0
2020-02-6,ES,0,0
2020-02-7,ES,0,0
2020-02-8,ES,0,0
2020-02-9,ES,0,0
2020-02-10,ES,0,0
2020-02-11,ES,0,0
2020-02-12,ES,0,0
2020-02-13,ES,0,0
2020-02-14,ES,0,0
2020-02-15,ES,0,0
2020-02-16,ES,0,0
2020-02-17,ES,0,0
2020-02-18,ES,0,0
2020-02-19,ES,0,0
2020-02-20,ES,0,0
2020-02-21,ES,0,0
2020-02-22,ES,0,0
2020-02-23,ES,0,0
2020-02-24,ES,0,0
2020-02-25,ES,0,0
2020-02-26,ES,0,0
2020-02-27,ES,0,0
2020-02-28,ES,0,0
2020-02-29,ES,0,0
2020-03-1,ES,0,0
2020-03-2,ES,0,0
2020-03-3,ES,0,0
2020-03-4,ES,0,0
2020-03-5,ES,0,0
2020-03-6,ES,1,0
2020-03-7,ES,1,0
2020-03-8,ES,1,0
2020-03-9,ES,1,0
2020-03-10,ES,1,0
2020-03-11,ES,1,0
2020-03-12,ES,1,0
2020-03-13,ES,1,0
2020-03-14,ES,1,0
2020-03-15,ES,1,0
2020-03-16,ES,1,0
2020-03-17,ES,1,0
2020-03-18,ES,9,0
2020-03-19,ES,11,0
2020-03-20,ES,13,0
2020-03-21,ES,26,0
2020-03-22,ES,26,0
2020-03-23,ES,29,0
2020-03-24,ES,33,0
2020-03-25,ES,39,0
2020-03-26,ES,39,0
2020-03-27,ES,47,0
2020-03-28,ES,53,0
2020-03-29,ES,60,0
2020-03-30,ES,72,0
2020-03-31,ES,84,0
2020-04-1,ES,96,0
2020-04-2,ES,120,1
2020-04-3,ES,139,4
2020-04-4,ES,153,5
2020-04-5,ES,166,6
2020-04-6,ES,194,6
2020-04-7,ES,209,6
2020-04-8,ES,227,6
2020-04-9,ES,273,6
2020-04-10,ES,300,7
2020-04-11,ES,349,9
2020-04-12,ES,383,9
2020-04-13,ES,430,14
2020-04-14,ES,463,17
2020-04-15,ES,557,18
2020-04-16,ES,754,22
2020-04-17,ES,856,25
2020-04-18,ES,952,28
2020-04-19,ES,1099,30
2020-04-20,ES,1168,33
2020-04-21,ES,1212,34
2020-04-22,ES,1313,34
2020-04-23,ES,1363,42
2020-04-24,ES,1381,42
2020-04-25,ES,1595,47
2020-04-26,ES,1703,51
2020-04-27,ES,1796,57
2020-04-28,ES,1874,64
2020-04-29,ES,2107,76
2020-04-30,ES,2465,83
2020-05-1,ES,2662,96
2020-05-2,ES,2985,103
2020-01-30,RJ,0,0
2020-01-31,RJ,0,0
2020-02-1,RJ,0,0
2020-02-2,RJ,0,0
2020-02-3,RJ,0,0
2020-02-4,RJ,0,0
2020-02-5,RJ,0,0
2020-02-6,RJ,0,0
2020-02-7,RJ,0,0
2020-02-8,RJ,0,0
2020-02-9,RJ,0,0
2020-02-10,RJ,0,0
2020-02-11,RJ,0,0
2020-02-12,RJ,0,0
2020-02-13,RJ,0,0
2020-02-14,RJ,0,0
2020-02-15,RJ,0,0
2020-02-16,RJ,0,0
2020-02-17,RJ,0,0
2020-02-18,RJ,0,0
2020-02-19,RJ,0,0
2020-02-20,RJ,0,0
2020-02-21,RJ,0,0
2020-02-22,RJ,0,0
2020-02-23,RJ,0,0
2020-02-24,RJ,0,0
2020-02-25,RJ,0,0
2020-02-26,RJ,0,0
2020-02-27,RJ,0,0
2020-02-28,RJ,0,0
2020-02-29,RJ,0,0
2020-03-1,RJ,0,0
2020-03-2,RJ,0,0
2020-03-3,RJ,0,0
2020-03-4,RJ,0,0
2020-03-5,RJ,1,0
2020-03-6,RJ,1,0
2020-03-7,RJ,2,0
2020-03-8,RJ,3,0
2020-03-9,RJ,3,0
2020-03-10,RJ,8,0
2020-03-11,RJ,13,0
2020-03-12,RJ,16,0
2020-03-13,RJ,16,0
2020-03-14,RJ,22,0
2020-03-15,RJ,24,0
2020-03-16,RJ,31,0
2020-03-17,RJ,33,0
2020-03-18,RJ,45,0
2020-03-19,RJ,65,2
2020-03-20,RJ,109,2
2020-03-21,RJ,119,3
2020-03-22,RJ,186,3
2020-03-23,RJ,233,4
2020-03-24,RJ,305,6
2020-03-25,RJ,370,6
2020-03-26,RJ,421,9
2020-03-27,RJ,493,10
2020-03-28,RJ,558,13
2020-03-29,RJ,600,17
2020-03-30,RJ,657,18
2020-03-31,RJ,708,23
2020-04-1,RJ,832,28
2020-04-2,RJ,992,41
2020-04-3,RJ,1074,47
2020-04-4,RJ,1246,58
2020-04-5,RJ,1394,64
2020-04-6,RJ,1461,71
2020-04-7,RJ,1688,89
2020-04-8,RJ,1938,106
2020-04-9,RJ,2216,122
2020-04-10,RJ,2464,147
2020-04-11,RJ,2607,155
2020-04-12,RJ,2855,170
2020-04-13,RJ,3231,188
2020-04-14,RJ,3410,224
2020-04-15,RJ,3743,265
2020-04-16,RJ,3944,300
2020-04-17,RJ,4349,341
2020-04-18,RJ,4543,387
2020-04-19,RJ,4765,402
2020-04-20,RJ,4899,422
2020-04-21,RJ,5306,461
2020-04-22,RJ,5552,490
2020-04-23,RJ,6172,530
2020-04-24,RJ,6282,570
2020-04-25,RJ,6828,615
2020-04-26,RJ,7111,645
2020-04-27,RJ,7944,677
2020-04-28,RJ,8504,738
2020-04-29,RJ,8869,794
2020-04-30,RJ,9453,854
2020-05-1,RJ,10166,921
2020-05-2,RJ,10546,971
2020-01-30,SP,0,0
2020-01-31,SP,0,0
2020-02-1,SP,0,0
2020-02-2,SP,0,0
2020-02-3,SP,0,0
2020-02-4,SP,0,0
2020-02-5,SP,0,0
2020-02-6,SP,0,0
2020-02-7,SP,0,0
2020-02-8,SP,0,0
2020-02-9,SP,0,0
2020-02-10,SP,0,0
2020-02-11,SP,0,0
2020-02-12,SP,0,0
2020-02-13,SP,0,0
2020-02-14,SP,0,0
2020-02-15,SP,0,0
2020-02-16,SP,0,0
2020-02-17,SP,0,0
2020-02-18,SP,0,0
2020-02-19,SP,0,0
2020-02-20,SP,0,0
2020-02-21,SP,0,0
2020-02-22,SP,0,0
2020-02-23,SP,0,0
2020-02-24,SP,0,0
2020-02-25,SP,0,0
2020-02-26,SP,1,0
2020-02-27,SP,1,0
2020-02-28,SP,1,0
2020-02-29,SP,2,0
2020-03-1,SP,2,0
2020-03-2,SP,2,0
2020-03-3,SP,2,0
2020-03-4,SP,3,0
2020-03-5,SP,6,0
2020-03-6,SP,10,0
2020-03-7,SP,13,0
2020-03-8,SP,16,0
2020-03-9,SP,16,0
2020-03-10,SP,19,0
2020-03-11,SP,30,0
2020-03-12,SP,42,0
2020-03-13,SP,56,0
2020-03-14,SP,65,0
2020-03-15,SP,136,0
2020-03-16,SP,152,0
2020-03-17,SP,164,1
2020-03-18,SP,240,4
2020-03-19,SP,286,4
2020-03-20,SP,396,9
2020-03-21,SP,459,15
2020-03-22,SP,631,22
2020-03-23,SP,745,30
2020-03-24,SP,810,40
2020-03-25,SP,862,48
2020-03-26,SP,1052,58
2020-03-27,SP,1223,68
2020-03-28,SP,1406,84
2020-03-29,SP,1451,98
2020-03-30,SP,1517,113
2020-03-31,SP,2339,136
2020-04-1,SP,2981,164
2020-04-2,SP,3506,188
2020-04-3,SP,4048,219
2020-04-4,SP,4466,260
2020-04-5,SP,4620,275
2020-04-6,SP,4866,304
2020-04-7,SP,5682,371
2020-04-8,SP,6708,428
2020-04-9,SP,7480,496
2020-04-10,SP,8216,540
2020-04-11,SP,8419,560
2020-04-12,SP,8755,588
2020-04-13,SP,8895,608
2020-04-14,SP,9371,695
2020-04-15,SP,11043,778
2020-04-16,SP,11568,853
2020-04-17,SP,12841,928
2020-04-18,SP,13894,991
2020-04-19,SP,14267,1015
2020-04-20,SP,14580,1037
2020-04-21,SP,15385,1093
2020-04-22,SP,15914,1134
2020-04-23,SP,16740,1345
2020-04-24,SP,17826,1512
2020-04-25,SP,20004,1667
2020-04-26,SP,20715,1700
2020-04-27,SP,21696,1825
2020-04-28,SP,24041,2049
2020-04-29,SP,26158,2247
2020-04-30,SP,28698,2375
2020-05-1,SP,30374,2511
2020-05-2,SP,31174,2586
2020-01-30,PR,0,0
2020-01-31,PR,0,0
2020-02-1,PR,0,0
2020-02-2,PR,0,0
2020-02-3,PR,0,0
2020-02-4,PR,0,0
2020-02-5,PR,0,0
2020-02-6,PR,0,0
2020-02-7,PR,0,0
2020-02-8,PR,0,0
2020-02-9,PR,0,0
2020-02-10,PR,0,0
2020-02-11,PR,0,0
2020-02-12,PR,0,0
2020-02-13,PR,0,0
2020-02-14,PR,0,0
2020-02-15,PR,0,0
2020-02-16,PR,0,0
2020-02-17,PR,0,0
2020-02-18,PR,0,0
2020-02-19,PR,0,0
2020-02-20,PR,0,0
2020-02-21,PR,0,0
2020-02-22,PR,0,0
2020-02-23,PR,0,0
2020-02-24,PR,0,0
2020-02-25,PR,0,0
2020-02-26,PR,0,0
2020-02-27,PR,0,0
2020-02-28,PR,0,0
2020-02-29,PR,0,0
2020-03-1,PR,0,0
2020-03-2,PR,0,0
2020-03-3,PR,0,0
2020-03-4,PR,0,0
2020-03-5,PR,0,0
2020-03-6,PR,0,0
2020-03-7,PR,0,0
2020-03-8,PR,0,0
2020-03-9,PR,0,0
2020-03-10,PR,0,0
2020-03-11,PR,0,0
2020-03-12,PR,6,0
2020-03-13,PR,6,0
2020-03-14,PR,6,0
2020-03-15,PR,6,0
2020-03-16,PR,6,0
2020-03-17,PR,6,0
2020-03-18,PR,13,0
2020-03-19,PR,23,0
2020-03-20,PR,32,0
2020-03-21,PR,43,0
2020-03-22,PR,50,0
2020-03-23,PR,56,0
2020-03-24,PR,65,0
2020-03-25,PR,81,0
2020-03-26,PR,102,0
2020-03-27,PR,119,2
2020-03-28,PR,133,2
2020-03-29,PR,148,2
2020-03-30,PR,155,3
2020-03-31,PR,179,3
2020-04-1,PR,224,3
2020-04-2,PR,252,4
2020-04-3,PR,301,4
2020-04-4,PR,395,6
2020-04-5,PR,438,9
2020-04-6,PR,458,11
2020-04-7,PR,503,15
2020-04-8,PR,539,17
2020-04-9,PR,609,22
2020-04-10,PR,643,25
2020-04-11,PR,676,26
2020-04-12,PR,738,30
2020-04-13,PR,756,31
2020-04-14,PR,791,36
2020-04-15,PR,803,38
2020-04-16,PR,832,41
2020-04-17,PR,874,42
2020-04-18,PR,945,46
2020-04-19,PR,987,48
2020-04-20,PR,1007,51
2020-04-21,PR,1024,51
2020-04-22,PR,1063,57
2020-04-23,PR,1082,60
2020-04-24,PR,1119,64
2020-04-25,PR,1140,69
2020-04-26,PR,1156,72
2020-04-27,PR,1186,75
2020-04-28,PR,1271,77
2020-04-29,PR,1348,82
2020-04-30,PR,1407,83
